phi,theta,elev,mv,dbm,cal
34.6342,74.0122,15.9878,1268,-41.6364,3
33.6341,74.4784,15.5216,1276,-42.0000,3
32.7969,74.6317,15.3683,1271,-41.7727,3
32.1558,73.9608,16.0392,1263,-41.4091,3
31.3149,74.0074,15.9926,1250,-40.8182,3
30.1283,74.4768,15.5232,1242,-40.4545,3
28.8726,74.4469,15.5531,1227,-39.7727,3
28.0204,74.4622,15.5378,1240,-40.3636,3
26.8313,74.9923,15.0077,1226,-39.7273,3
25.6237,75.1513,14.8487,1215,-39.2273,3
24.4304,74.8068,15.1932,1225,-39.6818,3
23.2907,74.6267,15.3733,1241,-40.4091,3
22.3078,74.3456,15.6544,1195,-38.3182,3
21.3498,74.5082,15.4918,1165,-36.9545,3
20.5938,74.7706,15.2294,1170,-37.1818,3
19.5662,74.6062,15.3938,1192,-38.1818,3
18.4336,73.9816,16.0184,1200,-38.5455,3
17.5951,73.4079,16.5921,1204,-38.7273,3
16.5240,73.4338,16.5662,1206,-38.8182,3
15.4119,73.6169,16.3831,1217,-39.3182,3
14.4393,73.6145,16.3855,1202,-38.6364,3
13.9150,73.6913,16.3087,1230,-39.9091,3
13.0607,73.6728,16.3272,1246,-40.6364,3
12.3842,73.4764,16.5236,1247,-40.6818,3
11.4987,73.5851,16.4149,1233,-40.0455,3
10.7314,73.6913,16.3087,1244,-40.5455,3
10.3450,73.5083,16.4917,1268,-41.6364,3
10.1415,73.5959,16.4041,1249,-40.7727,3
9.7533,73.6463,16.3537,1236,-40.1818,3
8.9859,73.7694,16.2306,1252,-40.9091,3
8.0769,73.8429,16.1571,1272,-41.8182,3
7.6055,73.7847,16.2153,1272,-41.8182,3
7.2859,73.6783,16.3217,1275,-41.9545,3
6.9418,74.1972,15.8028,1278,-42.0909,3
6.5359,74.9483,15.0517,1257,-41.1364,3
