phi,theta,elev,mv,dbm,cal
118.0861,76.6844,13.3156,1088,-35.1364,3
118.1790,76.5988,13.4012,1094,-35.4091,3
118.2379,76.2009,13.7991,1105,-35.9091,3
117.8157,75.9158,14.0842,1101,-35.7273,3
117.0727,76.0586,13.9414,1105,-35.9091,3
116.3600,76.2408,13.7592,1112,-36.2273,3
115.4296,76.2156,13.7844,1134,-37.2273,3
113.9766,76.0391,13.9609,1134,-37.2273,3
112.0624,75.4547,14.5453,1147,-37.8182,3
110.5603,75.8737,14.1263,1152,-38.0455,3
108.8883,75.9048,14.0952,1175,-39.0909,3
107.6379,76.4394,13.5606,1172,-38.9545,3
107.6175,76.2433,13.7567,1206,-40.5000,3
108.0188,76.1344,13.8656,1209,-40.6364,3
108.1247,75.5079,14.4921,1169,-38.8182,3
108.4397,75.6448,14.3552,1213,-40.8182,3
108.1317,75.2022,14.7978,1191,-39.8182,3
107.9347,75.1008,14.8992,1198,-40.1364,3
107.2981,74.9116,15.0884,1221,-41.1818,3
106.4614,74.9305,15.0695,1216,-40.9545,3
105.1272,74.8401,15.1599,1233,-41.7273,3
102.8274,74.4712,15.5288,1241,-42.0909,3
100.5204,73.6799,16.3201,1231,-41.6364,3
98.2803,73.1181,16.8819,1214,-40.8636,3
96.8318,73.4009,16.5991,1195,-40.0000,3
96.4246,73.7032,16.2968,1199,-40.1818,3
96.8094,73.8824,16.1176,1206,-40.5000,3
97.4837,74.2486,15.7514,1193,-39.9091,3
97.9840,74.5348,15.4652,1188,-39.6818,3
99.0078,74.8450,15.1550,1198,-40.1364,3
99.4570,74.9163,15.0837,1195,-40.0000,3
99.1317,74.5449,15.4551,1206,-40.5000,3
98.6677,74.3288,15.6712,1213,-40.8182,3
97.9719,74.4793,15.5207,1206,-40.5000,3
96.7147,74.5990,15.4010,1194,-39.9545,3
94.3968,74.6125,15.3875,1203,-40.3636,3
91.9084,74.1549,15.8451,1218,-41.0455,3
89.0889,73.7011,16.2989,1184,-39.5000,3
87.4904,73.9570,16.0430,1151,-38.0000,3
86.4167,74.4180,15.5820,1142,-37.5909,3
86.7900,74.9934,15.0066,1138,-37.4091,3
87.3818,74.9446,15.0554,1144,-37.6818,3
87.9929,74.9662,15.0338,1147,-37.8182,3
88.7449,75.4994,14.5006,1145,-37.7273,3
88.8933,75.6273,14.3726,1147,-37.8182,3
89.1527,75.6861,14.3139,1151,-38.0000,3
88.5060,75.5112,14.4888,1150,-37.9545,3
87.7603,75.5127,14.4873,1155,-38.1818,3
86.6517,75.4612,14.5388,1155,-38.1818,3
84.7652,75.4179,14.5821,1150,-37.9545,3
82.3973,75.2101,14.7899,1158,-38.3182,3
79.3667,74.6830,15.3170,1153,-38.0909,3
77.2775,74.3868,15.6132,1173,-39.0000,3
75.4476,74.1470,15.8530,1178,-39.2273,3
74.4467,74.1725,15.8275,1184,-39.5000,3
74.5580,74.5587,15.4413,1207,-40.5455,3
74.8472,74.6979,15.3021,1243,-42.1818,3
75.2253,74.6665,15.3335,1222,-41.2273,3
75.7391,74.8785,15.1215,1222,-41.2273,3
75.8710,74.5067,15.4933,1221,-41.1818,3
75.6455,74.6683,15.3317,1219,-41.0909,3
74.7739,74.9607,15.0393,1222,-41.2273,3
73.4554,75.0544,14.9456,1221,-41.1818,3
71.7767,75.4287,14.5713,1234,-41.7727,3
69.7346,75.4566,14.5434,1213,-40.8182,3
68.0253,75.2836,14.7164,1157,-38.2727,3
66.6931,75.3410,14.6590,1172,-38.9545,3
64.8749,74.7673,15.2327,1155,-38.1818,3
64.4798,74.8102,15.1898,1165,-38.6364,3
64.6781,74.4564,15.5436,1171,-38.9091,3
65.4758,74.8597,15.1403,1177,-39.1818,3
66.1784,74.8568,15.1432,1177,-39.1818,3
66.9184,75.5854,14.4146,1195,-40.0000,3
65.6760,75.2418,14.7582,1196,-40.0455,3
65.4025,75.7354,14.2646,1200,-40.2273,3
64.2641,75.6060,14.3940,1204,-40.4091,3
63.4949,75.8015,14.1985,1202,-40.3182,3
61.9982,75.3993,14.6007,1175,-39.0909,3
60.5424,75.2476,14.7524,1149,-37.9091,3
59.6138,75.7979,14.2021,1118,-36.5000,3
57.7514,75.9772,14.0228,1124,-36.7727,3
55.6644,75.8455,14.1545,1108,-36.0455,3
53.3882,75.6487,14.3513,1108,-36.0455,3
52.3325,75.8502,14.1498,1126,-36.8636,3
51.6060,76.1228,13.8772,1114,-36.3182,3
50.8201,76.1897,13.8103,1126,-36.8636,3
50.3989,76.6693,13.3307,1137,-37.3636,3
49.5018,76.8145,13.1855,1128,-36.9545,3
48.7247,76.9137,13.0862,1127,-36.9091,3
47.5450,76.7054,13.2946,1130,-37.0455,3
