phi,theta,elev,mv,dbm,cal
1.7202,75.5992,14.4008,1175,-37.4091,3
0.5437,75.5425,14.4575,1179,-37.5909,3
359.5350,75.4642,14.5358,1183,-37.7727,3
358.6196,75.5598,14.4402,1178,-37.5455,3
357.7289,75.4831,14.5169,1165,-36.9545,3
357.0895,75.3236,14.6764,1178,-37.5455,3
355.8242,74.9296,15.0704,1185,-37.8636,3
354.8425,74.7617,15.2383,1180,-37.6364,3
354.1849,74.9282,15.0718,1169,-37.1364,3
353.5386,74.9902,15.0098,1159,-36.6818,3
352.9739,75.2566,14.7434,1167,-37.0455,3
352.5063,75.6123,14.3877,1168,-37.0909,3
351.7243,76.0393,13.9607,1168,-37.0909,3
351.0132,76.2653,13.7347,1172,-37.2727,3
349.9538,76.1586,13.8414,1167,-37.0455,3
348.8141,76.1673,13.8327,1167,-37.0455,3
347.5726,75.9666,14.0334,1158,-36.6364,3
346.1785,75.8405,14.1595,1161,-36.7727,3
345.0072,75.2696,14.7304,1159,-36.6818,3
344.0604,75.3887,14.6113,1165,-36.9545,3
342.4030,75.2130,14.7870,1170,-37.1818,3
340.8737,75.5397,14.4603,1166,-37.0000,3
339.9959,75.4196,14.5804,1153,-36.4091,3
339.4162,75.9871,14.0129,1141,-35.8636,3
338.2957,75.8364,14.1636,1140,-35.8182,3
337.4185,76.3906,13.6094,1139,-35.7727,3
336.5532,76.5702,13.4298,1139,-35.7727,3
