phi,theta,elev,mv,dbm,cal
105.4499,71.1550,18.8450,1384,-46.9091,3
104.2507,70.3989,19.6011,1390,-47.1818,3
103.5726,70.1637,19.8363,1355,-45.5909,3
103.3317,69.3331,20.6669,1352,-45.4545,3
102.9417,69.3443,20.6557,1352,-45.4545,3
102.4679,69.5359,20.4641,1361,-45.8636,3
102.2914,69.4986,20.5014,1335,-44.6818,3
101.6906,69.4575,20.5425,1289,-42.5909,3
100.4234,69.4677,20.5324,1294,-42.8182,3
98.8047,69.7343,20.2657,1299,-43.0455,3
97.1500,70.2263,19.7737,1376,-46.5455,3
95.2475,69.9460,20.0540,1367,-46.1364,3
93.3212,70.3182,19.6818,1347,-45.2273,3
91.8143,70.2758,19.7242,1340,-44.9091,3
90.4573,70.4569,19.5431,1193,-38.2273,3
89.2335,70.5281,19.4719,1342,-45.0000,3
88.0364,70.5238,19.4762,1367,-46.1364,3
86.9245,70.5747,19.4253,1360,-45.8182,3
85.9551,70.4435,19.5565,1341,-44.9545,3
85.0382,70.3519,19.6481,1286,-42.4545,3
84.5282,70.7297,19.2703,1377,-46.5909,3
83.7589,70.9506,19.0494,1357,-45.6818,3
82.8622,70.9696,19.0304,1320,-44.0000,3
82.0609,71.1446,18.8554,1320,-44.0000,3
81.3396,71.1322,18.8678,1303,-43.2273,3
80.7081,71.2038,18.7962,1284,-42.3636,3
79.8500,71.2882,18.7118,1253,-40.9545,3
78.1128,70.9036,19.0964,1264,-41.4545,3
76.4891,70.5313,19.4687,1181,-37.6818,3
75.0502,70.5012,19.4988,1302,-43.1818,3
74.2158,70.6830,19.3170,1293,-42.7727,3
73.2068,70.3321,19.6679,1294,-42.8182,3
72.2014,69.9266,20.0734,1322,-44.0909,3
71.4479,70.1775,19.8225,1308,-43.4545,3
70.8754,70.4456,19.5543,1285,-42.4091,3
69.8128,70.5787,19.4213,1273,-41.8636,3
68.1609,70.1818,19.8182,1278,-42.0909,3
66.2119,70.3374,19.6626,1268,-41.6364,3
