phi,theta,elev,mv,dbm,cal
350.5816,94.3532,-4.3532,1167,-37.0455,3
350.2710,94.5505,-4.5505,1167,-37.0455,3
350.5616,94.5617,-4.5617,1172,-37.2727,3
350.8339,94.7599,-4.7599,1167,-37.0455,3
350.4884,94.4627,-4.4627,1178,-37.5455,3
350.4896,94.5082,-4.5082,1192,-38.1818,3
350.0388,94.5390,-4.5390,1192,-38.1818,3
350.1918,94.8421,-4.8421,1181,-37.6818,3
350.3759,95.0818,-5.0818,1167,-37.0455,3
350.2555,95.3817,-5.3817,1175,-37.4091,3
349.8845,95.5554,-5.5554,1187,-37.9545,3
349.8035,95.4305,-5.4306,1193,-38.2273,3
349.6951,95.2318,-5.2318,1193,-38.2273,3
349.7096,95.4731,-5.4731,1172,-37.2727,3
349.6438,95.5977,-5.5977,1190,-38.0909,3
349.5931,95.5366,-5.5366,1196,-38.3636,3
349.6090,95.4170,-5.4170,1177,-37.5000,3
349.6900,95.4905,-5.4905,1179,-37.5909,3
349.6331,95.5873,-5.5873,1180,-37.6364,3
349.4609,95.6106,-5.6106,1175,-37.4091,3
349.3975,95.4070,-5.4070,1197,-38.4091,3
349.5494,95.5827,-5.5827,1175,-37.4091,3
349.4106,95.6194,-5.6194,1158,-36.6364,3
349.1523,95.6859,-5.6859,1163,-36.8636,3
348.9351,95.4654,-5.4654,1192,-38.1818,3
349.0133,95.4889,-5.4889,1175,-37.4091,3
349.1734,95.4966,-5.4966,1191,-38.1364,3
349.3191,95.2159,-5.2159,1186,-37.9091,3
349.3717,95.0329,-5.0329,1167,-37.0455,3
349.3400,94.3943,-4.3943,1169,-37.1364,3
349.1159,93.3717,-3.3718,1185,-37.8636,3
348.6038,91.5723,-1.5723,1185,-37.8636,3
347.7017,89.6321,0.3679,1170,-37.1818,3
347.7745,89.5755,0.4245,1152,-36.3636,3
348.3391,88.5702,1.4298,1157,-36.5909,3
349.2083,86.8176,3.1824,1198,-38.4545,3
349.4953,82.7253,7.2747,1210,-39.0000,3
349.3634,79.8649,10.1352,1192,-38.1818,3
349.3637,78.1283,11.8717,1175,-37.4091,3
351.2379,76.8568,13.1432,1212,-39.0909,3
353.4484,75.3248,14.6752,1241,-40.4091,3
354.9110,74.6180,15.3820,1211,-39.0455,3
355.6113,75.1019,14.8981,1233,-40.0455,3
356.6412,75.0901,14.9099,1262,-41.3636,3
357.7914,74.3737,15.6263,1278,-42.0909,3
358.7557,73.3685,16.6315,1283,-42.3182,3
358.6473,72.5343,17.4657,1287,-42.5000,3
358.0591,73.2649,16.7351,1272,-41.8182,3
358.0296,74.0022,15.9978,1273,-41.8636,3
358.4492,73.9709,16.0291,1265,-41.5000,3
0.1630,74.0269,15.9731,1282,-42.2727,3
359.6631,73.8546,16.1454,1268,-41.6364,3
359.1551,73.3432,16.6568,1285,-42.4091,3
359.3760,73.5457,16.4543,1289,-42.5909,3
359.6947,73.8411,16.1589,1264,-41.4545,3
359.7784,73.4795,16.5205,1263,-41.4091,3
359.5748,73.5406,16.4594,1288,-42.5455,3
0.0961,73.1693,16.8307,1298,-43.0000,3
0.0951,72.7314,17.2686,1261,-41.3182,3
359.8246,73.2190,16.7810,1300,-43.0909,3
0.0294,72.6891,17.3109,1297,-42.9545,3
0.1589,72.6948,17.3052,1279,-42.1364,3
0.4540,72.5886,17.4114,1280,-42.1818,3
0.4892,72.3669,17.6332,1301,-43.1364,3
0.3449,72.3341,17.6659,1308,-43.4545,3
0.0979,72.3912,17.6088,1296,-42.9091,3
0.0309,72.3299,17.6701,1304,-43.2727,3
359.9451,72.4823,17.5177,1301,-43.1364,3
359.9480,72.8667,17.1333,1300,-43.0909,3
359.8110,73.2275,16.7725,1283,-42.3182,3
359.7796,73.1512,16.8488,1257,-41.1364,3
359.7224,73.1605,16.8395,1279,-42.1364,3
359.8089,73.0085,16.9915,1209,-38.9545,3
359.9803,73.1005,16.8995,1302,-43.1818,3
359.9450,73.5055,16.4945,1303,-43.2273,3
0.2505,73.5506,16.4494,1302,-43.1818,3
0.3067,73.7750,16.2250,1306,-43.3636,3
0.1754,73.8710,16.1290,1300,-43.0909,3
359.9605,73.5798,16.4202,1274,-41.9091,3
359.7624,73.6643,16.3357,1261,-41.3182,3
359.6620,73.9731,16.0269,1278,-42.0909,3
359.8718,73.9939,16.0061,1299,-43.0455,3
0.1482,74.0344,15.9656,1301,-43.1364,3
0.1606,74.2537,15.7463,1306,-43.3636,3
0.1504,74.1973,15.8027,1305,-43.3182,3
0.0363,74.1224,15.8776,1307,-43.4091,3
0.0549,74.2774,15.7226,1293,-42.7727,3
0.0461,74.3621,15.6379,1275,-41.9545,3
359.8805,74.3108,15.6892,1285,-42.4091,3
359.6501,74.3181,15.6819,1306,-43.3636,3
359.7172,74.1605,15.8395,1311,-43.5909,3
359.6259,74.1019,15.8981,1311,-43.5909,3
359.6430,74.1280,15.8720,1312,-43.6364,3
359.6469,74.1494,15.8506,1310,-43.5455,3
359.7257,74.2170,15.7830,1308,-43.4545,3
359.8237,74.2414,15.7586,1276,-42.0000,3
359.7361,74.2789,15.7211,1269,-41.6818,3
359.8287,74.2615,15.7385,1283,-42.3182,3
0.1667,74.4422,15.5578,1303,-43.2273,3
0.5160,74.6721,15.3280,1269,-41.6818,3
0.6959,74.6883,15.3117,1311,-43.5909,3
0.7832,74.7210,15.2790,1311,-43.5909,3
0.7794,74.6866,15.3134,1313,-43.6818,3
0.7139,74.6595,15.3405,1301,-43.1364,3
0.7502,74.6021,15.3979,1276,-42.0000,3
0.8130,74.5304,15.4696,1280,-42.1818,3
0.8700,74.5708,15.4292,1305,-43.3182,3
0.8365,74.5299,15.4701,1310,-43.5455,3
0.7121,74.3841,15.6159,1307,-43.4091,3
0.6712,74.3500,15.6500,1308,-43.4545,3
0.6121,74.2526,15.7474,1299,-43.0455,3
0.5639,74.3534,15.6466,1305,-43.3182,3
0.5336,74.1628,15.8372,1282,-42.2727,3
0.4021,74.1248,15.8752,1262,-41.3636,3
0.4654,74.0242,15.9758,1279,-42.1364,3
0.4807,74.0375,15.9625,1278,-42.0909,3
0.3851,74.1183,15.8817,1300,-43.0909,3
0.0924,73.9937,16.0063,1286,-42.4545,3
359.9498,74.0561,15.9439,1275,-41.9545,3
359.6246,74.2052,15.7948,1296,-42.9091,3
359.0618,74.3712,15.6288,1298,-43.0000,3
358.3036,73.8901,16.1099,1270,-41.7273,3
357.6312,73.7938,16.2062,1271,-41.7727,3
356.1113,74.4978,15.5022,1283,-42.3182,3
354.4564,74.4677,15.5323,1282,-42.2727,3
352.7328,74.7180,15.2819,1284,-42.3636,3
350.0364,75.4068,14.5932,1272,-41.8182,3
347.1034,75.9812,14.0188,1267,-41.5909,3
344.3985,76.0065,13.9935,1269,-41.6818,3
341.7576,76.3700,13.6300,1256,-41.0909,3
340.1734,76.2011,13.7989,1243,-40.5000,3
339.3243,75.7118,14.2882,1226,-39.7273,3
337.6258,75.9083,14.0917,1223,-39.5909,3
336.4397,75.8565,14.1435,1220,-39.4545,3
334.0074,76.9674,13.0326,1228,-39.8182,3
332.1060,77.0382,12.9618,1221,-39.5000,3
330.5548,76.4700,13.5300,1204,-38.7273,3
328.3069,76.0106,13.9894,1190,-38.0909,3
326.5135,75.9181,14.0819,1185,-37.8636,3
324.5743,76.1167,13.8833,1202,-38.6364,3
322.6546,76.1564,13.8436,1212,-39.0909,3
320.5599,75.3751,14.6249,1213,-39.1364,3
319.5698,75.1011,14.8989,1234,-40.0909,3
318.0642,75.8245,14.1755,1258,-41.1818,3
316.4067,76.0336,13.9664,1256,-41.0909,3
314.6884,75.3521,14.6479,1233,-40.0455,3
313.1408,74.5651,15.4349,1256,-41.0909,3
309.6552,75.1425,14.8575,1278,-42.0909,3
307.2955,75.0025,14.9975,1273,-41.8636,3
303.8874,74.7367,15.2633,1281,-42.2273,3
300.7527,74.2695,15.7305,1262,-41.3636,3
298.5493,74.1982,15.8018,1263,-41.4091,3
296.8708,74.6258,15.3742,1283,-42.3182,3
295.6259,74.3359,15.6641,1277,-42.0455,3
294.2496,74.4894,15.5106,1264,-41.4545,3
292.3800,75.0300,14.9700,1264,-41.4545,3
289.9745,74.9463,15.0537,1241,-40.4091,3
289.0536,74.6169,15.3831,1239,-40.3182,3
287.2426,75.3627,14.6373,1169,-37.1364,3
284.8524,75.9539,14.0461,1160,-36.7273,3
283.0813,76.0253,13.9747,1138,-35.7273,3
281.8815,75.8208,14.1792,1122,-35.0000,3
280.7526,75.6808,14.3192,1120,-34.9091,3
280.0836,75.3623,14.6377,1120,-34.9091,3
279.5816,74.9733,15.0267,1118,-34.8182,3
278.7749,75.1396,14.8604,1116,-34.7273,3
277.9460,75.0131,14.9869,1127,-35.2273,3
277.4804,74.8724,15.1276,1126,-35.1818,3
276.7500,74.9916,15.0084,1125,-35.1364,3
275.8975,74.4264,15.5736,1133,-35.5000,3
275.7950,74.1425,15.8575,1122,-35.0000,3
275.8625,74.7356,15.2644,1129,-35.3182,3
275.8994,74.2891,15.7109,1142,-35.9091,3
275.2468,74.4902,15.5098,1122,-35.0000,3
274.6839,74.4404,15.5596,1138,-35.7273,3
274.6406,74.0636,15.9364,1133,-35.5000,3
273.7234,74.3223,15.6777,1145,-36.0455,3
273.3502,74.5121,15.4879,1144,-36.0000,3
273.2746,74.5075,15.4925,1145,-36.0455,3
273.3875,74.3036,15.6964,1142,-35.9091,3
273.2325,74.4532,15.5468,1141,-35.8636,3
273.1395,74.2140,15.7860,1139,-35.7727,3
273.0116,73.9491,16.0509,1136,-35.6364,3
273.0330,73.8510,16.1490,1135,-35.5909,3
273.0450,73.8264,16.1736,1132,-35.4545,3
272.8478,74.0398,15.9602,1134,-35.5455,3
272.5237,73.9555,16.0445,1133,-35.5000,3
272.1269,74.1249,15.8751,1102,-34.0909,3
271.5896,74.8195,15.1805,1156,-36.5455,3
270.8663,75.8214,14.1786,1167,-37.0455,3
270.4786,76.3892,13.6108,1152,-36.3636,3
270.8201,76.3484,13.6516,1141,-35.8636,3
270.8481,76.4953,13.5047,1130,-35.3636,3
270.5265,77.2604,12.7396,1135,-35.5909,3
270.2891,77.8070,12.1930,1145,-36.0455,3
269.9640,78.2363,11.7637,1151,-36.3182,3
269.2274,79.7569,10.2431,1153,-36.4091,3
268.1636,81.1431,8.8569,1167,-37.0455,3
267.9560,81.7980,8.2020,1188,-38.0000,3
268.2297,82.9171,7.0829,1183,-37.7727,3
268.1178,83.7570,6.2430,1192,-38.1818,3
267.6322,85.8130,4.1870,1178,-37.5455,3
267.2885,86.1204,3.8796,1227,-39.7727,3
266.6371,87.2342,2.7658,1254,-41.0000,3
266.3682,87.6660,2.3340,1277,-42.0455,3
266.7220,90.3519,-0.3519,1216,-39.2727,3
266.8843,91.8691,-1.8691,1234,-40.0909,3
266.4248,93.0613,-3.0613,1271,-41.7727,3
265.2704,92.5189,-2.5189,1280,-42.1818,3
264.5147,93.1132,-3.1132,1258,-41.1818,3
264.2628,93.6914,-3.6914,1251,-40.8636,3
264.2570,93.8462,-3.8462,1261,-41.3182,3
264.8558,94.1156,-4.1156,1276,-42.0000,3
265.1096,94.4211,-4.4211,1271,-41.7727,3
265.5674,95.2232,-5.2232,1253,-40.9545,3
265.6839,95.5152,-5.5152,1205,-38.7727,3
265.3445,95.4013,-5.4013,1254,-41.0000,3
265.2182,95.5464,-5.5464,1238,-40.2727,3
265.3131,95.5034,-5.5034,1239,-40.3182,3
265.4128,95.7355,-5.7355,1248,-40.7273,3
265.3430,95.8063,-5.8063,1253,-40.9545,3
265.2353,95.7941,-5.7941,1248,-40.7273,3
265.1054,95.6355,-5.6355,1208,-38.9091,3
265.0972,95.6343,-5.6343,1252,-40.9091,3
264.9698,95.9571,-5.9571,1246,-40.6364,3
264.9095,95.6666,-5.6666,1242,-40.4545,3
265.1126,95.5507,-5.5507,1233,-40.0455,3
265.1676,95.6659,-5.6659,1243,-40.5000,3
265.2592,95.9008,-5.9008,1253,-40.9545,3
265.2652,95.7630,-5.7630,1236,-40.1818,3
265.2632,95.8262,-5.8262,1256,-41.0909,3
265.3127,95.8886,-5.8886,1244,-40.5455,3
265.1522,96.0527,-6.0527,1252,-40.9091,3
264.9354,95.9882,-5.9882,1253,-40.9545,3
264.8989,95.8682,-5.8682,1242,-40.4545,3
265.0115,96.1218,-6.1218,1235,-40.1364,3
264.9006,96.0819,-6.0819,1243,-40.5000,3
264.8883,95.9737,-5.9737,1249,-40.7727,3
264.8824,96.2557,-6.2557,1245,-40.5909,3
264.8819,96.1469,-6.1469,1207,-38.8636,3
264.9799,95.9251,-5.9251,1210,-39.0000,3
265.0538,95.9268,-5.9268,1255,-41.0455,3
265.0377,95.8387,-5.8387,1252,-40.9091,3
265.0290,95.7943,-5.7942,1236,-40.1818,3
264.7332,96.0012,-6.0012,1237,-40.2273,3
264.5307,95.8955,-5.8955,1253,-40.9545,3
264.4548,95.6777,-5.6777,1257,-41.1364,3
264.2143,95.6899,-5.6899,1253,-40.9545,3
263.9715,95.3558,-5.3558,1258,-41.1818,3
263.9529,95.0918,-5.0918,1256,-41.0909,3
263.9369,94.8898,-4.8898,1244,-40.5455,3
263.8373,94.9525,-4.9525,1239,-40.3182,3
263.7078,94.8750,-4.8750,1247,-40.6818,3
263.7050,94.8038,-4.8039,1253,-40.9545,3
