phi,theta,elev,mv,dbm,cal
52.4382,70.7657,19.2343,1174,-37.3636,3
51.9109,70.9278,19.0722,1178,-37.5455,3
51.3303,71.1753,18.8247,1179,-37.5909,3
50.4459,71.4814,18.5186,1191,-38.1364,3
49.9533,70.9591,19.0409,1200,-38.5455,3
49.6336,70.8848,19.1152,1206,-38.8182,3
49.3247,70.9348,19.0652,1210,-39.0000,3
49.0448,70.6480,19.3520,1216,-39.2727,3
48.7498,70.4935,19.5065,1220,-39.4545,3
48.6439,70.5308,19.4692,1209,-38.9545,3
48.1863,70.5765,19.4235,1200,-38.5455,3
47.6210,70.0650,19.9350,1208,-38.9091,3
46.8068,69.9417,20.0583,1226,-39.7273,3
45.9959,69.9465,20.0535,1243,-40.5000,3
45.3104,69.8207,20.1793,1266,-41.5455,3
44.3598,70.0181,19.9819,1264,-41.4545,3
43.2748,70.1298,19.8702,1260,-41.2727,3
42.5964,69.6880,20.3120,1267,-41.5909,3
41.7354,69.8350,20.1650,1284,-42.3636,3
40.5442,70.1678,19.8322,1272,-41.8182,3
39.9619,69.8835,20.1165,1307,-43.4091,3
38.9289,70.1785,19.8215,1303,-43.2273,3
38.4589,70.1382,19.8618,1306,-43.3636,3
37.8511,70.2606,19.7394,1289,-42.5909,3
37.1789,70.5942,19.4058,1287,-42.5000,3
36.4765,70.6058,19.3942,1293,-42.7727,3
36.1301,69.9361,20.0639,1289,-42.5909,3
35.6529,69.9623,20.0377,1283,-42.3182,3
35.1690,69.9772,20.0228,1284,-42.3636,3
34.5345,70.3381,19.6619,1293,-42.7727,3
34.2513,70.9202,19.0798,1299,-43.0455,3
34.1254,70.9541,19.0459,1275,-41.9545,3
33.9427,71.1069,18.8931,1261,-41.3182,3
33.4932,71.4265,18.5735,1209,-38.9545,3
33.1176,71.3753,18.6247,1205,-38.7727,3
32.6380,71.5366,18.4634,1195,-38.3182,3
32.2595,71.6663,18.3337,1210,-39.0000,3
31.7242,72.1285,17.8715,1227,-39.7727,3
31.4713,72.3091,17.6909,1233,-40.0455,3
31.2803,72.3099,17.6901,1227,-39.7727,3
30.6203,72.0594,17.9406,1219,-39.4091,3
29.7455,71.7197,18.2804,1212,-39.0909,3
28.8101,71.8891,18.1109,1217,-39.3182,3
28.1010,71.7350,18.2650,1213,-39.1364,3
27.5778,71.3751,18.6249,1216,-39.2727,3
