phi,theta,elev,mv,dbm,cal
143.9272,68.5840,21.4160,1130,-35.3636,3
142.6012,68.9770,21.0230,1142,-35.9091,3
141.7552,69.0012,20.9988,1137,-35.6818,3
140.7918,69.0276,20.9724,1114,-34.6364,3
139.8719,68.9967,21.0033,1123,-35.0455,3
138.9666,68.9728,21.0272,1119,-34.8636,3
137.7144,69.3208,20.6792,1077,-32.9545,3
136.4194,69.5049,20.4951,1079,-33.0455,3
135.1594,69.5226,20.4774,1125,-35.1364,3
133.9406,69.6428,20.3572,1119,-34.8636,3
132.6818,69.4861,20.5139,1092,-33.6364,3
131.2817,69.9116,20.0884,1082,-33.1818,3
130.4435,70.4680,19.5320,1088,-33.4545,3
129.6200,70.9244,19.0756,1111,-34.5000,3
128.9025,71.8137,18.1863,1126,-35.1818,3
127.9408,71.6897,18.3103,1111,-34.5000,3
126.4625,71.5117,18.4883,1101,-34.0455,3
125.1761,71.7927,18.2073,1099,-33.9545,3
123.9709,71.6227,18.3773,1101,-34.0455,3
122.5655,71.8684,18.1316,1104,-34.1818,3
121.2306,72.4026,17.5974,1099,-33.9545,3
120.0136,72.8787,17.1213,1095,-33.7727,3
118.6313,73.1538,16.8462,1103,-34.1364,3
117.2246,73.4419,16.5581,1090,-33.5455,3
115.8170,73.2847,16.7153,1091,-33.5909,3
113.7219,72.6293,17.3707,1105,-34.2273,3
111.7674,72.1058,17.8942,1077,-32.9545,3
109.9099,72.3823,17.6177,1100,-34.0000,3
108.3830,71.6157,18.3843,1111,-34.5000,3
107.5277,72.1377,17.8623,1104,-34.1818,3
107.1339,71.6473,18.3527,1154,-36.4545,3
106.1498,71.6880,18.3120,1150,-36.2727,3
105.3364,71.8773,18.1227,1133,-35.5000,3
104.5329,71.7058,18.2942,1208,-38.9091,3
103.8475,71.7064,18.2936,1195,-38.3182,3
102.7689,71.5998,18.4002,1190,-38.0909,3
101.5007,71.8961,18.1039,1165,-36.9545,3
100.3012,72.1451,17.8549,1163,-36.8636,3
98.7111,71.8047,18.1953,1189,-38.0455,3
96.7554,71.5212,18.4788,1186,-37.9091,3
94.9916,71.7233,18.2767,1199,-38.5000,3
93.3986,71.8228,18.1772,1220,-39.4545,3
91.9527,71.6788,18.3212,1208,-38.9091,3
90.6694,72.4299,17.5701,1217,-39.3182,3
89.6962,72.9173,17.0827,1224,-39.6364,3
88.7663,72.9262,17.0738,1230,-39.9091,3
87.9952,73.0573,16.9427,1200,-38.5455,3
87.0674,72.7955,17.2045,1195,-38.3182,3
86.0326,72.5192,17.4808,1224,-39.6364,3
84.7049,72.3828,17.6172,1201,-38.5909,3
83.3324,72.5452,17.4548,1223,-39.5909,3
81.7501,72.2652,17.7348,1207,-38.8636,3
79.8831,72.0895,17.9105,1191,-38.1364,3
78.0386,71.8432,18.1568,1244,-40.5455,3
76.4338,71.5792,18.4208,1188,-38.0000,3
74.1536,71.1789,18.8211,1196,-38.3636,3
73.2552,71.6276,18.3724,1162,-36.8182,3
72.3702,71.4653,18.5347,1171,-37.2273,3
71.6153,71.5483,18.4517,1213,-39.1364,3
70.8828,71.6056,18.3944,1162,-36.8182,3
70.3812,71.6111,18.3889,1236,-40.1818,3
69.6408,71.6347,18.3653,1234,-40.0909,3
68.9642,71.8028,18.1972,1228,-39.8182,3
68.1250,72.1021,17.8979,1233,-40.0455,3
67.1686,71.8277,18.1723,1228,-39.8182,3
66.2637,71.6935,18.3065,1221,-39.5000,3
64.8277,71.8913,18.1087,1208,-38.9091,3
63.2564,71.9936,18.0064,1210,-39.0000,3
61.4177,72.2745,17.7255,1224,-39.6364,3
59.7580,72.5110,17.4890,1284,-42.3636,3
58.2529,72.6318,17.3682,1247,-40.6818,3
56.6912,72.3089,17.6911,1294,-42.8182,3
54.7015,71.9732,18.0268,1247,-40.6818,3
53.6948,71.9905,18.0095,1213,-39.1364,3
53.0205,72.4107,17.5893,1238,-40.2727,3
52.5520,72.8329,17.1671,1243,-40.5000,3
51.6929,73.5150,16.4850,1235,-40.1364,3
51.0727,74.0395,15.9605,1240,-40.3636,3
50.1869,74.1118,15.8882,1168,-37.0909,3
49.3073,74.2818,15.7182,1164,-36.9091,3
48.1598,74.1404,15.8596,1205,-38.7727,3
47.2551,73.8401,16.1599,1227,-39.7727,3
46.0423,73.2932,16.7068,1214,-39.1818,3
44.6805,72.3285,17.6715,1188,-38.0000,3
42.6122,72.1814,17.8186,1174,-37.3636,3
40.8046,71.5757,18.4243,1154,-36.4545,3
39.0587,71.4548,18.5452,1132,-35.4545,3
37.8613,71.4436,18.5564,1131,-35.4091,3
36.9564,71.8468,18.1532,1122,-35.0000,3
36.1102,72.0675,17.9325,1125,-35.1364,3
35.1756,72.3549,17.6451,1115,-34.6818,3
34.1012,72.8533,17.1467,1111,-34.5000,3
32.4410,72.4641,17.5359,1106,-34.2727,3
30.7533,72.4454,17.5546,1104,-34.1818,3
28.8418,72.6787,17.3213,1117,-34.7727,3
27.2620,72.4566,17.5434,1118,-34.8182,3
26.1556,72.7560,17.2440,1151,-36.3182,3
25.0819,72.3668,17.6332,1164,-36.9091,3
23.5582,72.1411,17.8589,1187,-37.9545,3
22.3763,72.5543,17.4457,1197,-38.4091,3
20.9046,73.1765,16.8235,1195,-38.3182,3
19.2400,73.5493,16.4507,1170,-37.1818,3
17.8857,73.2819,16.7181,1178,-37.5455,3
16.6693,73.5342,16.4658,1182,-37.7273,3
15.6181,73.4296,16.5704,1196,-38.3636,3
14.5988,73.6399,16.3601,1207,-38.8636,3
13.4455,73.5005,16.4995,1179,-37.5909,3
12.5866,73.4408,16.5592,1207,-38.8636,3
11.1415,73.6423,16.3577,1212,-39.0909,3
9.3812,73.7097,16.2903,1204,-38.7273,3
7.8068,72.8910,17.1090,1236,-40.1818,3
6.0125,72.8389,17.1611,1236,-40.1818,3
4.6467,72.1864,17.8136,1214,-39.1818,3
3.3005,71.9675,18.0325,1224,-39.6364,3
2.0288,71.9911,18.0088,1242,-40.4545,3
0.6481,72.3141,17.6859,1232,-40.0000,3
359.5093,72.3787,17.6213,1262,-41.3636,3
358.3063,72.5493,17.4507,1246,-40.6364,3
357.4282,72.6033,17.3967,1220,-39.4545,3
356.1625,72.8060,17.1940,1260,-41.2727,3
355.0890,72.6111,17.3889,1258,-41.1818,3
353.9949,72.0563,17.9437,1259,-41.2273,3
352.9174,72.2982,17.7018,1262,-41.3636,3
351.6183,72.1511,17.8489,1257,-41.1364,3
350.2699,72.4342,17.5658,1214,-39.1818,3
349.0086,72.5859,17.4141,1223,-39.5909,3
347.6708,72.8431,17.1569,1237,-40.2273,3
345.9112,72.4455,17.5545,1257,-41.1364,3
343.9825,72.4079,17.5921,1154,-36.4545,3
342.1777,72.1383,17.8617,1280,-42.1818,3
340.7364,72.4303,17.5697,1284,-42.3636,3
339.2430,72.4332,17.5668,1269,-41.6818,3
337.9618,72.8236,17.1764,1217,-39.3182,3
337.0140,73.0658,16.9342,1190,-38.0909,3
336.3101,73.4283,16.5717,1262,-41.3636,3
335.5264,73.4711,16.5289,1263,-41.4091,3
