phi,theta,elev,mv,dbm,cal
22.1593,67.6841,22.3159,1196,-38.3636,3
21.5003,68.1290,21.8710,1191,-38.1364,3
20.5475,68.3496,21.6504,1230,-39.9091,3
19.6119,68.1640,21.8360,1122,-35.0000,3
18.6502,67.9754,22.0246,1133,-35.5000,3
17.6229,68.2987,21.7013,1142,-35.9091,3
16.3142,68.1725,21.8275,1174,-37.3636,3
14.9802,67.8737,22.1263,1158,-36.6364,3
13.9745,67.3091,22.6909,1185,-37.8636,3
12.7198,67.2921,22.7079,1135,-35.5909,3
11.7642,67.3718,22.6282,1209,-38.9545,3
10.5123,67.5407,22.4593,1225,-39.6818,3
9.9619,67.1811,22.8189,1241,-40.4091,3
9.2839,67.4436,22.5564,1239,-40.3182,3
8.5241,67.5145,22.4855,1205,-38.7727,3
7.9740,67.4206,22.5794,1215,-39.2273,3
7.3622,67.6167,22.3833,1250,-40.8182,3
6.6375,67.8800,22.1200,1270,-41.7273,3
6.1303,67.7407,22.2593,1259,-41.2273,3
5.5568,68.1455,21.8545,1203,-38.6818,3
4.8148,67.9928,22.0072,1236,-40.1818,3
4.2530,68.0195,21.9805,1231,-39.9545,3
3.4368,68.0020,21.9980,1198,-38.4545,3
2.6936,67.6087,22.3913,1312,-43.6364,3
2.4124,67.5576,22.4424,1186,-37.9091,3
2.1889,67.9929,22.0071,1162,-36.8182,3
1.9598,67.8193,22.1807,1241,-40.4091,3
1.8748,67.7328,22.2672,1268,-41.6364,3
2.0307,67.4385,22.5615,1214,-39.1818,3
1.8417,67.4681,22.5319,1252,-40.9091,3
1.5225,67.6793,22.3207,1249,-40.7727,3
0.8837,67.9225,22.0775,1229,-39.8636,3
0.7919,67.8475,22.1525,1234,-40.0909,3
0.5694,68.0915,21.9085,1248,-40.7273,3
0.5042,68.6652,21.3348,1248,-40.7273,3
0.3633,69.1590,20.8410,1247,-40.6818,3
0.3659,69.2695,20.7305,1268,-41.6364,3
359.9781,69.8855,20.1145,1217,-39.3182,3
0.0567,69.8195,20.1805,1250,-40.8182,3
0.1076,69.6846,20.3154,1251,-40.8636,3
0.0815,69.8340,20.1660,1237,-40.2273,3
