phi,theta,elev,mv,dbm,cal
194.3644,69.7498,20.2502,1101,-34.0455,3
193.7762,69.9226,20.0774,1109,-34.4091,3
192.8051,70.0472,19.9528,1129,-35.3182,3
191.6553,70.1696,19.8304,1090,-33.5455,3
190.5692,70.4328,19.5672,1080,-33.0909,3
189.0133,70.2244,19.7756,1107,-34.3182,3
187.4622,70.3484,19.6516,1106,-34.2727,3
185.8538,70.2256,19.7744,1096,-33.8182,3
184.8455,70.2056,19.7945,1095,-33.7727,3
183.6340,70.0355,19.9645,1103,-34.1364,3
182.0713,69.6296,20.3704,1120,-34.9091,3
181.5801,69.2992,20.7008,1127,-35.2273,3
180.9796,69.5759,20.4241,1166,-37.0000,3
179.9000,69.6792,20.3208,1113,-34.5909,3
179.2359,69.4325,20.5675,1115,-34.6818,3
178.7859,69.3058,20.6942,1140,-35.8182,3
178.2147,69.5578,20.4422,1142,-35.9091,3
177.8864,69.9427,20.0573,1163,-36.8636,3
176.9857,69.7510,20.2490,1110,-34.4545,3
175.9070,69.8742,20.1258,1087,-33.4091,3
174.8004,69.5564,20.4436,1112,-34.5455,3
173.8321,69.8459,20.1541,1118,-34.8182,3
172.4121,69.6224,20.3776,1097,-33.8636,3
170.8155,68.8057,21.1943,1059,-32.1364,3
169.3568,68.6367,21.3633,1079,-33.0455,3
167.7716,68.8471,21.1529,1112,-34.5455,3
166.1199,68.9981,21.0019,994,-29.1818,3
164.4390,69.0838,20.9162,1123,-35.0455,3
162.5884,69.0204,20.9796,1030,-30.8182,3
161.5975,69.0725,20.9275,1030,-30.8182,3
160.3666,69.1471,20.8529,1101,-34.0455,3
159.1255,69.0715,20.9285,1080,-33.0909,3
158.1885,69.0833,20.9167,1092,-33.6364,3
157.2506,69.6948,20.3052,1060,-32.1818,3
156.0159,69.6286,20.3714,1068,-32.5455,3
154.2990,69.1367,20.8633,1069,-32.5909,3
153.0780,69.3232,20.6768,1045,-31.5000,3
151.7095,68.9160,21.0840,1059,-32.1364,3
149.7061,69.4992,20.5008,1064,-32.3636,3
147.9132,69.7295,20.2705,1036,-31.0909,3
146.2628,69.7614,20.2386,1048,-31.6364,3
144.2635,69.4240,20.5760,1031,-30.8636,3
142.6370,69.3923,20.6077,1035,-31.0455,3
141.3214,69.3019,20.6981,1030,-30.8182,3
140.1157,69.3664,20.6336,1017,-30.2273,3
138.9648,69.4518,20.5482,1006,-29.7273,3
138.6905,69.3176,20.6825,1004,-29.6364,3
138.2338,69.4392,20.5608,997,-29.3182,3
136.9855,69.6137,20.3863,1001,-29.5000,3
136.2730,69.7853,20.2147,1010,-29.9091,3
135.4769,69.9136,20.0864,1025,-30.5909,3
134.0462,69.7969,20.2031,1032,-30.9091,3
132.6757,70.0860,19.9140,1034,-31.0000,3
131.3832,69.6219,20.3781,1027,-30.6818,3
129.9626,69.8722,20.1278,1029,-30.7727,3
128.2617,69.6848,20.3152,1023,-30.5000,3
126.8422,69.8335,20.1665,1025,-30.5909,3
125.3831,69.7456,20.2544,1024,-30.5455,3
124.0325,69.7923,20.2077,1033,-30.9545,3
123.0950,70.3860,19.6140,1045,-31.5000,3
122.2130,70.5389,19.4611,1058,-32.0909,3
121.6154,70.8194,19.1806,1075,-32.8636,3
120.6619,71.1112,18.8888,1092,-33.6364,3
119.3666,71.0670,18.9330,1081,-33.1364,3
118.2044,70.7301,19.2699,1096,-33.8182,3
116.7964,70.4416,19.5584,1078,-33.0000,3
115.2843,70.2764,19.7236,1092,-33.6364,3
113.7695,70.4105,19.5895,1089,-33.5000,3
112.2049,69.5505,20.4495,1086,-33.3636,3
110.9615,69.5090,20.4910,1096,-33.8182,3
109.7353,69.4076,20.5924,1107,-34.3182,3
108.6342,69.5691,20.4309,1106,-34.2727,3
107.5525,69.3582,20.6418,1109,-34.4091,3
106.5673,69.6210,20.3790,1119,-34.8636,3
105.7625,69.8470,20.1530,1124,-35.0909,3
104.9008,70.0400,19.9600,1122,-35.0000,3
104.1387,69.8169,20.1831,1131,-35.4091,3
103.5508,69.7205,20.2795,1128,-35.2727,3
102.4909,69.3463,20.6537,1119,-34.8636,3
101.5405,69.5507,20.4493,1138,-35.7273,3
100.5502,69.5074,20.4926,1146,-36.0909,3
99.0957,69.6465,20.3535,1146,-36.0909,3
97.8887,70.0880,19.9120,1154,-36.4545,3
97.1375,70.1577,19.8423,1214,-39.1818,3
96.2812,70.2127,19.7873,1187,-37.9545,3
94.9390,70.1962,19.8038,1148,-36.1818,3
93.5414,69.7941,20.2059,1146,-36.0909,3
92.4450,70.2847,19.7153,1152,-36.3636,3
91.5439,70.3698,19.6302,1164,-36.9091,3
90.6250,70.8169,19.1831,1151,-36.3182,3
89.4663,71.3354,18.6646,1183,-37.7727,3
88.4112,71.8437,18.1563,1167,-37.0455,3
87.6562,71.9942,18.0058,1210,-39.0000,3
86.5317,72.2671,17.7329,1214,-39.1818,3
85.2619,72.0421,17.9579,1203,-38.6818,3
84.0619,72.2199,17.7801,1192,-38.1818,3
82.5466,71.8967,18.1033,1194,-38.2727,3
81.0843,71.6308,18.3692,1226,-39.7273,3
79.6263,71.4978,18.5022,1196,-38.3636,3
78.0587,71.1261,18.8739,1206,-38.8182,3
76.7940,71.0356,18.9644,1181,-37.6818,3
75.0822,70.8056,19.1944,1157,-36.5909,3
73.8414,71.0274,18.9726,1146,-36.0909,3
72.8347,71.5819,18.4181,1150,-36.2727,3
71.7870,71.5773,18.4227,1152,-36.3636,3
71.1854,71.9613,18.0387,1161,-36.7727,3
69.8651,71.8543,18.1457,1135,-35.5909,3
68.5528,71.8959,18.1041,1116,-34.7273,3
66.8863,71.7324,18.2676,1093,-33.6818,3
64.9810,71.4690,18.5310,1073,-32.7727,3
63.4139,71.6418,18.3582,1058,-32.0909,3
61.8268,71.6455,18.3545,1049,-31.6818,3
60.0231,71.6737,18.3263,1037,-31.1364,3
58.2922,71.9465,18.0535,1040,-31.2727,3
56.6843,71.5566,18.4434,1047,-31.5909,3
55.5119,71.8498,18.1502,1053,-31.8636,3
54.1451,71.9671,18.0329,1061,-32.2273,3
53.0060,72.1484,17.8516,1069,-32.5909,3
51.3962,72.5434,17.4566,1086,-33.3636,3
50.2039,72.4722,17.5278,1085,-33.3182,3
48.6224,71.9936,18.0064,1075,-32.8636,3
46.8887,71.9700,18.0300,1065,-32.4091,3
45.4014,71.7710,18.2290,1058,-32.0909,3
43.2289,71.7263,18.2737,1052,-31.8182,3
41.5870,71.6630,18.3370,1052,-31.8182,3
39.7405,71.3669,18.6331,1044,-31.4545,3
38.0707,71.2010,18.7990,1042,-31.3636,3
36.3648,70.9601,19.0399,1034,-31.0000,3
34.8368,70.8895,19.1105,1044,-31.4545,3
33.9081,71.3943,18.6057,1050,-31.7273,3
32.9023,71.6042,18.3958,1052,-31.8182,3
31.6999,72.0349,17.9651,1069,-32.5909,3
30.9096,72.4196,17.5804,1078,-33.0000,3
29.6306,72.4705,17.5295,1081,-33.1364,3
28.4535,72.7517,17.2483,1087,-33.4091,3
27.4034,72.6060,17.3940,1101,-34.0455,3
26.2535,72.8147,17.1853,1115,-34.6818,3
24.7518,72.6091,17.3909,1121,-34.9545,3
23.7599,72.5733,17.4267,1160,-36.7273,3
22.5862,72.8280,17.1720,1187,-37.9545,3
21.2074,72.6596,17.3404,1195,-38.3182,3
