phi,theta,elev,mv,dbm,cal
89.3477,71.5381,18.4619,947,46.1200,3
88.0044,71.6269,18.3731,944,46.2400,3
86.9956,71.8041,18.1959,945,46.2000,3
86.4379,72.2236,17.7764,943,46.2800,3
85.8011,72.9092,17.0908,912,47.5200,3
85.4412,73.4239,16.5761,930,46.8000,3
85.2769,73.5620,16.4380,929,46.8400,3
85.1568,73.6695,16.3305,923,47.0800,3
84.7165,73.8562,16.1438,919,47.2400,3
84.5123,73.9617,16.0383,916,47.3600,3
84.3654,74.0038,15.9962,915,47.4000,3
83.8900,74.2467,15.7533,911,47.5600,3
83.4619,74.2448,15.7552,906,47.7600,3
82.7102,74.5506,15.4494,901,47.9600,3
82.0790,74.7216,15.2784,895,48.2000,3
81.2187,74.7773,15.2227,892,48.3200,3
80.8881,74.0303,15.9697,888,48.4800,3
80.8940,73.1587,16.8413,886,48.5600,3
80.1221,72.8218,17.1782,883,48.6800,3
79.1009,72.7250,17.2750,880,48.8000,3
77.9168,72.5580,17.4420,877,48.9200,3
76.9816,72.3988,17.6012,876,48.9600,3
76.9690,72.8326,17.1674,877,48.9200,3
76.4956,72.9406,17.0594,872,49.1200,3
75.6583,73.1337,16.8663,871,49.1600,3
74.7274,73.9304,16.0696,866,49.3600,3
73.4527,73.4822,16.5178,868,49.2800,3
71.6576,73.2481,16.7519,866,49.3600,3
69.7125,73.3718,16.6282,865,49.4000,3
67.9567,73.2219,16.7781,862,49.5200,3
66.3498,73.1995,16.8005,858,49.6800,3
64.5601,73.3628,16.6372,853,49.8800,3
62.5626,73.9340,16.0660,836,50.5600,3
61.0009,73.8974,16.1026,838,50.4800,3
59.6445,74.2354,15.7646,839,50.4400,3
58.7875,74.0281,15.9719,835,50.6000,3
57.3504,73.8811,16.1189,832,50.7200,3
55.9573,74.2523,15.7477,831,50.7600,3
55.0261,74.1763,15.8237,830,50.8000,3
54.2712,73.6490,16.3510,830,50.8000,3
53.8302,73.0839,16.9161,831,50.7600,3
53.3249,73.1057,16.8943,824,51.0400,3
52.4884,73.4725,16.5275,820,51.2000,3
51.5099,73.3785,16.6215,816,51.3600,3
50.6849,72.8766,17.1234,813,51.4800,3
49.3366,72.9314,17.0686,806,51.7600,3
47.9236,72.5046,17.4954,802,51.9200,3
46.7442,72.0427,17.9573,803,51.8800,3
45.8113,71.5838,18.4162,805,51.8000,3
44.4853,71.0878,18.9122,804,51.8400,3
43.1120,70.6428,19.3572,801,51.9600,3
42.2300,70.6428,19.3572,793,52.2800,3
41.4764,71.0746,18.9254,787,52.5200,3
41.1531,70.7878,19.2122,785,52.6000,3
40.7939,70.4688,19.5312,785,52.6000,3
40.4568,70.4533,19.5467,784,52.6400,3
40.0954,70.5547,19.4453,785,52.6000,3
