phi,theta,elev,mv,dbm,cal
60.1704,76.6835,13.3165,1000,44.0000,3
59.2924,76.4570,13.5430,1001,43.9600,3
58.3111,76.6294,13.3706,997,44.1200,3
57.1651,76.6122,13.3878,991,44.3600,3
55.7667,76.6599,13.3401,1001,43.9600,3
54.6000,76.7698,13.2302,1002,43.9200,3
53.5117,76.8947,13.1053,998,44.0800,3
52.6474,76.8378,13.1622,1000,44.0000,3
51.9466,76.5995,13.4005,989,44.4400,3
51.7345,76.4748,13.5252,995,44.2000,3
51.6392,77.0369,12.9631,993,44.2800,3
50.9225,77.5890,12.4110,991,44.3600,3
50.7876,77.3969,12.6031,976,44.9600,3
50.9042,76.3636,13.6364,963,45.4800,3
50.5871,75.9729,14.0271,1003,43.8800,3
50.5893,76.6921,13.3079,1007,43.7200,3
49.8305,77.3470,12.6530,1001,43.9600,3
49.0246,77.8465,12.1535,990,44.4000,3
49.1142,77.7959,12.2041,976,44.9600,3
49.2502,77.4496,12.5504,958,45.6800,3
48.3895,77.4794,12.5206,967,45.3200,3
47.1899,77.2252,12.7748,970,45.2000,3
45.8925,77.4479,12.5521,967,45.3200,3
44.9464,77.6951,12.3049,964,45.4400,3
43.8479,77.7001,12.2999,969,45.2400,3
43.4532,77.3600,12.6400,973,45.0800,3
43.4015,77.3767,12.6233,968,45.2800,3
43.0646,77.4349,12.5651,966,45.3600,3
42.9992,77.2354,12.7646,964,45.4400,3
42.6910,76.9099,13.0901,976,44.9600,3
41.8236,76.2627,13.7373,969,45.2400,3
41.0939,76.0306,13.9694,977,44.9200,3
40.6566,75.9255,14.0745,975,45.0000,3
40.3636,75.9528,14.0472,974,45.0400,3
39.4822,75.5280,14.4720,964,45.4400,3
38.0714,75.5539,14.4461,970,45.2000,3
36.6253,75.4774,14.5226,976,44.9600,3
35.3645,75.5254,14.4746,987,44.5200,3
33.8640,75.3647,14.6353,987,44.5200,3
32.1579,75.3472,14.6528,976,44.9600,3
30.9068,75.5143,14.4857,972,45.1200,3
29.7650,75.4452,14.5548,956,45.7600,3
28.3547,75.6009,14.3991,972,45.1200,3
27.0614,75.8992,14.1008,978,44.8800,3
26.0308,76.1771,13.8229,974,45.0400,3
25.2230,76.4148,13.5852,903,47.8800,3
24.6224,76.6443,13.3557,975,45.0000,3
23.6904,76.6701,13.3299,972,45.1200,3
23.0634,76.6339,13.3661,993,44.2800,3
22.5595,76.9486,13.0514,995,44.2000,3
21.9923,77.1581,12.8419,1007,43.7200,3
21.9743,76.9747,13.0253,1003,43.8800,3
21.9326,77.0087,12.9913,1015,43.4000,3
21.8907,76.8238,13.1762,1033,42.6800,3
21.9800,76.5686,13.4314,1038,42.4800,3
21.7849,76.3687,13.6313,1036,42.5600,3
21.0015,76.4345,13.5655,1015,43.4000,3
20.6420,76.4313,13.5687,995,44.2000,3
19.9760,76.5198,13.4802,999,44.0400,3
19.5667,76.4308,13.5692,1008,43.6800,3
