phi,theta,elev,mv,dbm,cal
134.0588,71.7286,18.2714,1096,-23.4400,3
132.7716,71.8046,18.1954,1114,-24.1600,3
131.8458,72.2821,17.7179,1080,-22.8000,3
131.1759,71.9125,18.0875,1062,-22.0800,3
129.3870,71.9823,18.0177,1149,-25.5600,3
128.5799,72.0332,17.9668,1160,-26.0000,3
127.6694,71.6178,18.3822,1162,-26.0800,3
126.4660,71.5674,18.4326,1192,-27.2800,3
126.1250,71.0571,18.9429,1184,-26.9600,3
125.8548,71.1734,18.8266,1252,-29.6800,3
126.1924,71.5941,18.4059,1219,-28.3600,3
126.2117,71.7327,18.2673,1364,-34.1600,3
125.8481,71.5189,18.4811,1226,-28.6400,3
125.4385,71.5152,18.4848,1287,-31.0800,3
125.0625,71.3021,18.6979,1216,-28.2400,3
124.2555,71.0388,18.9612,1281,-30.8400,3
123.2367,70.5560,19.4440,1173,-26.5200,3
122.2111,70.4472,19.5528,1189,-27.1600,3
121.1597,70.8425,19.1575,1168,-26.3200,3
119.8303,70.6765,19.3235,1152,-25.6800,3
118.6989,70.5666,19.4334,1155,-25.8000,3
117.8423,70.4165,19.5835,1151,-25.6400,3
116.8353,70.5358,19.4642,1097,-23.4800,3
115.6932,70.6291,19.3709,1143,-25.3200,3
114.5741,70.8986,19.1014,1135,-25.0000,3
113.5271,71.0404,18.9596,1159,-25.9600,3
112.0839,71.2769,18.7231,1172,-26.4800,3
110.8622,71.2175,18.7825,1161,-26.0400,3
109.6289,71.2799,18.7201,1176,-26.6400,3
108.7319,71.7407,18.2593,1183,-26.9200,3
107.5876,71.7839,18.2161,1062,-22.0800,3
107.0499,72.0303,17.9697,1159,-25.9600,3
106.3990,71.9129,18.0871,1167,-26.2800,3
105.9742,71.8214,18.1786,1161,-26.0400,3
105.9280,71.9639,18.0361,1155,-25.8000,3
105.6661,71.5461,18.4539,1138,-25.1200,3
105.0378,71.5456,18.4544,1132,-24.8800,3
104.0628,71.3805,18.6195,1128,-24.7200,3
103.2494,71.3309,18.6691,1112,-24.0800,3
102.4453,71.9837,18.0163,1134,-24.9600,3
101.8486,71.6417,18.3583,1144,-25.3600,3
101.1045,71.3859,18.6141,1142,-25.2800,3
99.8958,71.5073,18.4927,1133,-24.9200,3
98.8082,71.1725,18.8274,1108,-23.9200,3
97.4307,71.7585,18.2415,1123,-24.5200,3
96.6423,71.8217,18.1783,1150,-25.6000,3
95.7421,71.9673,18.0327,1105,-23.8000,3
95.7833,71.5151,18.4849,1140,-25.2000,3
95.7605,71.4017,18.5983,1130,-24.8000,3
95.1171,71.7640,18.2360,1128,-24.7200,3
94.1790,71.5694,18.4306,1120,-24.4000,3
93.4763,71.3256,18.6744,1113,-24.1200,3
92.9481,71.3494,18.6506,1105,-23.8000,3
92.5046,71.1155,18.8845,1086,-23.0400,3
91.9255,71.1155,18.8845,1072,-22.4800,3
90.8312,71.5032,18.4968,1064,-22.1600,3
89.5755,71.4928,18.5072,1058,-21.9200,3
88.3722,71.2787,18.7213,1055,-21.8000,3
87.4182,71.1153,18.8847,1039,-21.1600,3
86.3914,71.1135,18.8865,1042,-21.2800,3
85.2296,71.0017,18.9983,1038,-21.1200,3
84.0464,70.8352,19.1648,1023,-20.5200,3
82.9689,70.4866,19.5134,1028,-20.7200,3
82.1108,70.3022,19.6978,1009,-19.9600,3
81.4201,70.3899,19.6101,1002,-19.6800,3
81.0650,70.5857,19.4143,999,-19.5600,3
80.5186,70.5146,19.4854,987,-19.0800,3
79.7431,70.8508,19.1492,977,-18.6800,3
78.7996,70.9684,19.0316,973,-18.5200,3
77.9330,71.0236,18.9764,970,-18.4000,3
77.2057,71.1304,18.8696,970,-18.4000,3
76.3138,71.0926,18.9074,971,-18.4400,3
75.6999,71.1726,18.8274,974,-18.5600,3
75.0366,71.5326,18.4674,976,-18.6400,3
74.2690,71.7610,18.2390,978,-18.7200,3
73.5781,71.8677,18.1323,976,-18.6400,3
73.1911,72.0670,17.9330,976,-18.6400,3
72.5194,71.9639,18.0361,979,-18.7600,3
72.1643,71.7720,18.2280,978,-18.7200,3
71.9799,71.8513,18.1487,982,-18.8800,3
71.4477,71.7736,18.2264,982,-18.8800,3
70.7196,71.7863,18.2137,984,-18.9600,3
70.0934,72.0883,17.9117,988,-19.1200,3
68.7647,72.3844,17.6156,987,-19.0800,3
67.7228,72.6127,17.3873,984,-18.9600,3
66.5076,72.2073,17.7927,982,-18.8800,3
65.0425,72.2682,17.7318,981,-18.8400,3
63.7320,72.5740,17.4260,974,-18.5600,3
62.6835,72.0046,17.9954,965,-18.2000,3
61.9422,71.9878,18.0122,955,-17.8000,3
61.4730,71.5000,18.5000,947,-17.4800,3
61.4091,71.3844,18.6156,942,-17.2800,3
60.7136,71.7766,18.2233,939,-17.1600,3
60.0713,72.0070,17.9929,935,-17.0000,3
59.2100,71.6637,18.3363,933,-16.9200,3
58.6023,71.5669,18.4331,930,-16.8000,3
57.9636,71.5217,18.4783,928,-16.7200,3
57.3763,71.5996,18.4004,921,-16.4400,3
56.4821,71.4925,18.5075,921,-16.4400,3
55.7006,71.4103,18.5897,928,-16.7200,3
54.8095,71.3310,18.6690,931,-16.8400,3
53.7772,71.0570,18.9430,940,-17.2000,3
52.4860,70.8014,19.1986,950,-17.6000,3
51.5380,70.9264,19.0736,957,-17.8800,3
50.3493,71.1914,18.8086,963,-18.1200,3
49.2692,71.4146,18.5854,969,-18.3600,3
48.4502,71.4239,18.5761,977,-18.6800,3
47.5024,71.7679,18.2321,981,-18.8400,3
46.3556,71.7972,18.2028,985,-19.0000,3
45.5507,71.7867,18.2133,990,-19.2000,3
44.6560,71.7967,18.2033,993,-19.3200,3
44.0155,71.7289,18.2712,996,-19.4400,3
43.7721,71.6012,18.3988,1000,-19.6000,3
43.3277,71.8895,18.1105,999,-19.5600,3
42.7886,72.1649,17.8351,1001,-19.6400,3
41.8715,72.1021,17.8979,1009,-19.9600,3
41.2090,71.9844,18.0156,1010,-20.0000,3
40.6323,72.1687,17.8313,1005,-19.8000,3
39.8718,72.0727,17.9273,1001,-19.6400,3
